1537,115,2/8/2018,Prince Lang,The Aviary
1538,1715,2/18/2018,Darnell Monroe,The Cowardly Tavern
154,2145,3/2/2018,Keon Collins,The Polo Lounge
1540,2200,9/30/2018,Kianna Wade,George & Dragon
1541,1515,10/11/2018,Macy Mcintyre,The Kind Planet Pub
1542,2145,12/24/2018,Precious Juarez,The Unwritten Fish Tavern
1543,1530,5/24/2018,Adelyn May,The Unwritten Fish Tavern
1544,200,6/19/2018,Craig Bush,The Hollow Book
1545,2130,12/10/2018,Hana Lopez,Public House
1546,2245,6/20/2018,Kendrick Campos,Proof
1549,2100,5/7/2018,Gwendolyn Mccoy,The Varnish
155,1945,5/25/2018,Kaelyn Jordan,The Tricky Curry Tavern
1550,315,2/17/2018,Trevin Hoover,Big Bar
1551,1430,12/28/2018,Harper Moses,Maison Premiere
1552,1400,2/5/2018,Hudson Bradford,Barmini
1553,2015,11/5/2018,Romeo Charles,Ye Olde Gentlewoman Tavern
1554,2200,12/4/2018,Jocelynn Davis,The Wet Grape Tavern
1556,1745,9/26/2018,Santiago Humphrey,The Whispering Giant Tavern
1557,1930,10/23/2018,Damaris Gilmore,The Tiny Chimpanzee Bar
1558,1945,12/8/2018,Esperanza Rubio,McGovern's Tavern
1559,1945,3/28/2018,Zachary Zhang,The Salty Twig
156,1345,8/10/2018,Alexander Schmidt,The Left Scream Pub
1560,2015,10/27/2018,Mya Delgado,Academia
1562,1600,7/23/2018,Douglas Schwartz,The Varnish
1563,1945,10/24/2018,Kiana Lee,The Electric Chicken
1565,1715,1/17/2018,Anaya Hamilton,Trick Dog
1566,1945,7/29/2018,Devon Frost,McSorley's Old Ale House
1567,1545,12/9/2018,Kyan Villanueva,The Spooky Willow Bar
1568,1415,12/19/2018,Madelynn Ryan,B.D. Riley's
1569,1930,12/5/2018,Dane Harmon,Maison Premiere
157,145,9/15/2018,Killian Mueller,The Cowardly Tavern
1571,2300,3/11/2018,Ryan Diaz,Goodnight Gracie
1572,1645,11/29/2018,Aisha Curry,Diamond Reef
1573,2030,5/27/2018,Skyla Glover,Monk's Cafe
1574,2145,12/24/2018,Cara Bender,The Singing Armadillo
1575,2315,1/28/2018,Carolina Bates,Ye Olde Seagulls Tavern
1576,1545,12/13/2018,Damarion Chen,The Twin Stream Tavern
1581,1930,7/26/2018,Jordyn Burke,The Upstairs Bar
1582,130,4/22/2018,Emmalee Solis,Slowly Shirley
1584,2200,7/7/2018,Emmett Gillespie,The Electric Chicken
1586,1415,4/19/2018,Penelope Rojas,The Porter Beer Bar
1587,1915,2/19/2018,Nathanael Love,The Impolite Dagger
1588,1930,3/13/2018,Amani Mcfarland,The Faint Stream
1590,1600,10/8/2018,Demarion Gentry,The Fuzy Llama Pub
1591,1545,3/4/2018,Gabriela Hunter,Donna
1592,2200,5/4/2018,Lawson Branch,Weather Up
1594,1400,1/27/2018,Russell Mcdaniel,The Lean Steed Tavern
1597,2315,9/24/2018,Aidyn Coffey,Johnny's Tavern
1598,2300,2/22/2018,Madelynn Ryan,The Whimsical Cheese Bar
16,1615,10/18/2018,Kiara Barton,The Rich Beard Inn
160,1415,11/3/2018,Dwayne Dawson,Tiki-Ti
1601,2045,9/26/2018,Isis Leblanc,Leyenda
1602,2115,7/26/2018,Adelyn May,The Dubliner
1603,2145,1/19/2018,Gavin Avila,Everson Royce Bar
1604,2145,6/11/2018,Ruby Hawkins,The Fine Lobster Bar
1605,2130,9/24/2018,Josiah Colon,The Embarrassed Rabbit Bar
1606,1500,4/20/2018,Bryce Barnett,The Shanty
1607,1830,10/4/2018,Raul Moon,Mai Tai Bar
1608,2245,3/16/2018,Emmanuel French,The Unwritten Fish Tavern
1609,345,12/25/2018,Deandre Hunt,Please Don't Tell
1611,2030,1/17/2018,Lane Phillips,Bar Liquorice
1612,1630,3/8/2018,Heidy Rosario,The Salty Twig
1613,1800,5/20/2018,Corey Schultz,The Fuzy Llama Pub
1614,2300,7/7/2018,Payten Petty,The Salty Twig
1615,2230,6/25/2018,Adalyn Goodwin,The Embarrassed Rabbit Bar
1616,315,4/28/2018,Blake Holland,Daquiri Time Out
1618,1600,9/16/2018,Ada Nichols,The Better Princess Pub
1619,1545,12/16/2018,Mariah Quinn,The Electric Chicken
162,1945,8/15/2018,Guillermo Cline,The Magical Hawk
1620,1315,11/17/2018,Solomon Gates,Seamstress
1621,1415,3/18/2018,Briana Buck,Mario's Fishbowl
1622,1815,4/21/2018,Jocelynn Davis,Billy Sunday
1623,1415,7/5/2018,Donna Doyle,The Porter Beer Bar
1624,1845,4/15/2018,Ava Ho,Distil
1625,1700,6/10/2018,Joey Medina,McGovern's Tavern
1627,1830,7/25/2018,Heath Leon,Yard House
1628,1700,5/22/2018,Johnathon Vincent,The Fascinated Termite
1629,215,7/5/2018,Jarrett Norman,McGillin's Old Ale House
163,1515,4/22/2018,Juan Ali,The Whimsical Zebra Pub
1630,1500,11/29/2018,Yamilet Rivers,Dante
1631,2345,9/2/2018,Angelo Nelson,The Aviary
1632,1345,11/1/2018,Anya Jarvis,The Impolite Dagger
1633,1845,6/5/2018,Mareli Baker,Broken Shaker
1634,2030,6/25/2018,Maurice Shaw,Old Ebbitt Grill
1635,2230,7/7/2018,Ellen Rich,Seamstress
1636,1900,3/21/2018,Ibrahim Clayton,Sazerac Bar
1637,1930,9/14/2018,Samantha Larsen,The Office
1638,2330,2/27/2018,Felicity Meadows,Molly's Shebeen
1640,1900,3/14/2018,Phoenix Krause,Frankie's Downtown
1642,1430,9/1/2018,Prince Lang,Big Bar
1643,115,12/9/2018,Maeve Ramsey,The Quaint Adventurer Inn
1645,1530,11/12/2018,Ximena Elliott,The Obnoxious Lobster Inn
1646,1830,6/22/2018,Melina Chaney,Million Dollar Cowboy Bar
1647,2045,8/16/2018,Meredith Glenn,Red Key Tavern
1648,345,12/2/2018,Niko Chavez,The Obnoxious Lobster Inn
1649,1845,2-29-2018,Remington Page,The Shaking Leg Tavern
165,1945,11/18/2018,Aldo Carrillo,The Hollow Worm Pub
1650,115,7/15/2018,Leonel Sexton,Donna
1651,2330,4/27/2018,Sariah Vaughn,The Velvet Tango Room
1653,2330,2/13/2018,Zoie Gardner,The Hawthorne
1654,1500,9/15/2018,Ricardo Mcintosh,Tiny's Bar
1655,2130,10/11/2018,Coleman Rush,Daquiri Time Out
1656,1815,4/8/2018,Javon Romero,The Quaint Stag
1657,2230,9/10/2018,Leon Berry,The Unwritten Fish Tavern
1658,2300,10/8/2018,Ellen Rich,The Better Princess Pub
1659,1600,12/20/2018,Danny Mann,The Office
166,1600,6/2/2018,Izaiah Nguyen,Spirit of 77
1661,2045,8/24/2018,Frida Mays,Yvonne's
1662,2345,9/5/2018,Joey Medina,The Fuzy Llama Pub
1663,145,8/9/2018,Marlene Benjamin,Donna
1665,1730,11/3/2018,Ximena Elliott,The Lively Tusk Bar
1666,1500,3/12/2018,Adeline Durham,The Different Lemon Inn
1667,2345,11/4/2018,Jocelynn Davis,The Reflecting Drumstick
1668,2115,9/27/2018,Cason Simmons,The Salty Twig
1669,115,7/5/2018,Prince Lang,The Safe Moustache
167,1500,8/13/2018,Elliot Harris,The Itchy Ants Inn
1671,1800,8/24/2018,Rafael Floyd,The Electric Chicken
1672,1315,7/13/2018,Vanessa Saunders,Leyenda
1673,2030,2/13/2018,Jonas Bonilla,Dram & Grain
1674,2345,8/23/2018,Demarcus Davila,The Wayland
1675,1530,6/1/2018,Jocelyn Blair,Ye Olde Gentlewoman Tavern
1676,1530,8/21/2018,Roger Kim,The Hollow Worm Pub
1677,1645,8/19/2018,Gia Rasmussen,The First Sharks Tavern
1678,345,9/24/2018,Kendra Smith,The Whimsical Cheese Bar
168,2245,2/24/2018,Howard Cross,Edna's
1680,1915,12/22/2018,Issac Rhodes,The Ruthless Dawg
1681,1430,2/4/2018,Gilbert Bailey,Weather Up
1682,1830,5/22/2018,Maxim Mercer,Clover Club
1683,230,3/4/2018,Alfred Vang,Salty Dawg Saloon
1684,1945,9/27/2018,Saniya Conway,The Fine Lobster Bar
1685,130,2/23/2018,Alisa Hansen,The Obnoxious Lobster Inn
1687,1415,12/14/2018,Leonard Boyd,The Cowardly Tavern
1688,2030,8/16/2018,Luca Gibbs,Galaxie
1689,2245,4/9/2018,Camryn Whitney,Social
169,145,7/4/2018,Paris Jacobs,McGovern's Tavern
1690,1845,2/14/2018,Charlee Parker,The Electric Chicken
1691,1700,5/9/2018,Haiden Holden,Million Dollar Cowboy Bar
1692,1330,9/26/2018,Gretchen Koch,The Hissing Bees Pub
1693,15,9/14/2018,Crystal Tate,The German Table Tavern
1694,1900,8/20/2018,Kira Mcknight,The Beautiful Snowdrop Tavern
1696,1900,3/20/2018,Lucille Morris,The Precious Apples Bar
1697,115,4/18/2018,Stephen Baird,The Lively Tusk Bar
1698,0,7/24/2018,Alia Gutierrez,The Quaint Adventurer Inn
1699,115,8/8/2018,Kelsey Martin,Julep
170,1900,4/16/2018,Kiana Lee,Clover Club
1700,100,4/3/2018,Marquise Raymond,The Alembic
1701,2130,9/3/2018,Heidy Rosario,The Carousel Bar
1703,0,3/7/2018,Iyana Abbott,Diamond Reef
1704,2315,12/2/2018,Adrian Carey,The Spooky Willow Bar
1705,1945,4/19/2018,Raul Moon,The Hissing Bees Pub
1707,30,11/14/2018,Sanai Keith,Gooski's
1708,145,12/12/2018,Eliza Kaufman,The Violet Hour
1709,2045,6/7/2018,River Higgins,Spirit
171,1415,9/26/2018,Xzavier Hughes,Ticonderoga Club
1710,1745,9/19/2018,Ally Savage,Bar Goto
1711,2230,9/2/2018,Boston Fritz,King Cole Bar
1712,2145,5/19/2018,Halle Mullen,Big Bar
1713,215,3/3/2018,Natalya Hart,The Fascinated Termite
1714,2230,1/2/2018,Alfred Vang,Charlie B's
1715,30,1/23/2018,Jenny Reilly,McSorley's Old Ale House
1717,1430,2/12/2018,Aden Oneal,The Shanty
1718,2000,8/4/2018,Jovany Peters,The Kind Planet Pub
1719,2245,4/1/2018,Jazlynn Thomas,Frankie's Downtown
1720,1645,10/9/2018,Reid Lozano,The Gigantic Child Pub
1721,2345,2/28/2018,Angelica Cameron,No Vacancy
1722,15,8/21/2018,Uriah Andrews,Robert's Western World
1723,2045,3/15/2018,Savannah Stafford,The Gigantic Child Pub
1724,145,7/25/2018,Ellen Rich,Maison Premiere
1726,145,5/25/2018,Dominic Dennis,The Pointless Rhododendron Inn
1727,1545,7/12/2018,Alijah Patterson,Bar Crudo
1729,2330,11/9/2018,Warren Serrano,Spilt Milk
173,2045,7/2/2018,Braeden Rivas,BackBar
1730,100,9/9/2018,Ingrid Dickerson,The Dark Melon Tavern
1731,100,8/20/2018,Greta Holt,The Round Castle
1732,2300,6/23/2018,Mareli Baker,Weather Up
1733,1900,9/15/2018,Angela Landry,The Dapper Flame
1734,1300,4/26/2018,Henry Taylor,The Frightened Kiwi Pub
1735,200,7/24/2018,Keon Collins,Molly's Shebeen
1736,30,1/16/2018,Wendy Gordon,The Brewer's Art
1738,1230,2/4/2018,Julianne Burnett,French 75
1739,1245,4/15/2018,Coleman Rush,AIDA Bistro & Wine Bar
174,1630,11/30/2018,Quinton Hendricks,Barmini
1740,1445,4/13/2018,Karissa Cherry,Dick's Place
1741,30,6/13/2018,Daphne Richards,George & Dragon
1743,1400,9/19/2018,Jovanni Schneider,McGovern's Tavern
1744,1630,10/18/2018,Stacy Estrada,Beach Tree Bar
1746,1945,1/19/2018,Charlee Parker,The Well-Groomed Pumpkin Inn
1749,1715,8/6/2018,Kathryn Small,Polite Provisions
175,1530,7/18/2018,Prince Lang,The Kind Jaguar Bar
1751,2100,10/7/2018,Wesley Keller,Employees Only
1753,2230,1/24/2018,Jadiel Clements,The Frightened Kiwi Pub
1754,2300,3/12/2018,Larissa Wyatt,Pete's Dueling Piano Bar
1756,2215,7/23/2018,Raegan Allison,AIDA Bistro & Wine Bar
1758,2215,4/5/2018,Jordin Gilbert,The Brewer's Art
1759,1815,9/11/2018,Dominick Howell,The Faint Stream
176,1730,1/22/2018,Hassan Brandt,Social
1761,130,10/21/2018,Hector Mccullough,The Beachcomber
1762,1415,12/3/2018,Maxwell Martinez,Barmini
1764,2015,7/19/2018,Yadiel Davidson,The Griswold
1765,2115,5/30/2018,Selah Patrick,The Terrible Cave Bar
1766,1730,7/9/2018,Jamal Forbes,The Quaint Adventurer Inn
1767,1845,11/11/2018,Abbey Ellis,The Wet Grape Tavern
1769,215,2/28/2018,Damien Aguirre,The Ruthless Dawg
177,145,2/11/2018,Chaz Russo,The Rare Inn
1771,2230,10/20/2018,Elliot Harris,Million Dollar Cowboy Bar
1772,45,6/25/2018,Saniya Conway,The Hissing Bees Pub
1773,2315,7/6/2018,Allison Richardson,The Alien Elephant Seal Inn
1774,145,11/20/2018,Skyler Figueroa,The Capital Bar
1775,2345,3/27/2018,Miah Rosales,The Alien Elephant Seal Inn
1777,1930,11/15/2018,Enrique Short,The Hissing Bees Pub
1778,1430,8/8/2018,Landin Hurst,Cannon
178,1530,4/6/2018,London Christensen,Dram & Grain
1780,2230,2/10/2018,Angelo Nelson,The Better Princess Pub
1782,2245,10/25/2018,Judah Luna,Mace
1783,1715,4/20/2018,Mateo Woodard,ROKC
1784,2200,9/21/2018,Solomon Gates,Vena's Fizz House
1785,1345,2/24/2018,Deacon Lane,The Frightened Kiwi Pub
1786,230,9/29/2018,Antony Lindsey,The Earthy Mind Pub
1788,2315,6/18/2018,Samuel Mcclure,Bar Goto
1789,1430,4/10/2018,Alessandro Potter,The Detailed Horn Pub
179,2345,10/1/2018,Aldo Carrillo,The Alien Elephant Seal Inn
1790,1245,10/20/2018,Charlie Ashley,Salty Dawg Saloon
1791,2215,7/5/2018,Nathen Nunez,The Detailed Horn Pub
1792,2300,1/23/2018,Kareem Meza,B.D. Riley's
1794,2230,3/29/2018,Deegan Booker,ROKC
1795,345,2/12/2018,Donovan Snow,The Discreet Bamboo Bar
1796,130,8/30/2018,Susan Mcneil,The Upstairs Bar
1798,1500,10/14/2018,Abraham Preston,Libertine Liquor Bar
1799,2200,2/25/2018,Fisher Pham,Big Bar
18,1300,2/2/2018,Kymani Nixon,The Dark Melon Tavern
180,2045,10/4/2018,Kylee Adkins,The Known Dragons
1801,1745,2/7/2018,Desmond Marsh,Wally's Mills Liquors
1802,30,7/1/2018,Patricia Cook,French 75
1803,2145,8/16/2018,Angela Landry,The Wayland
1804,1945,9/25/2018,Frank Kelly,Bit House Saloon
1806,2200,9/8/2018,Deshawn Steele,Anvil Bar & Refuge
1807,1915,9/27/2018,Ella Brewer,Pete's Dueling Piano Bar
1808,1945,6/24/2018,Salvatore Donaldson,The Stormy Cod Bar
1809,2230,2/12/2018,Kaden James,The Varnish
181,1330,3/26/2018,Heaven Bowers,McSorley's Old Ale House
1810,2300,11/24/2018,Jaeden Randall,The German Table Tavern
1811,2245,1/20/2018,Cornelius Chase,The Whispering Giant Tavern
1813,145,2/8/2018,Amiya Soto,The Shanty
1814,2115,12/30/2018,Deandre Hunt,McGillin's Old Ale House
1815,1945,2/24/2018,Ximena Elliott,Barmini
1816,100,1/9/2018,Deandre Hunt,Barmini
1817,130,9/5/2018,Ernesto Peck,Wally's Mills Liquors
1818,345,12/26/2018,Kaylynn Baxter,Please Don't Tell
1819,2300,10/22/2018,Mollie Perry,The Violet Hour
182,2130,12/22/2018,Haiden Holden,The Dramatic Parrots
1820,1600,6/19/2018,Fisher Pham,BackBar
1821,300,2/23/2018,Kareem Meza,The Polo Lounge
1822,1830,10/29/2018,Jaron Dyer,The Silver Dollar
1823,1700,2/17/2018,Trace Gallegos,The Lean Steed Tavern
1825,1815,10/28/2018,Amir Shaffer,The German Table Tavern
1826,1845,3/9/2018,Ireland Bird,The Earthy Mind Pub
1827,2100,8/12/2018,Lillianna Flores,Cafe D'Mongo's Speakeasy
1828,1600,10/12/2018,Braylon Hanna,No Vacancy
1829,1630,12/24/2018,Lilly Madden,The Electric Chicken
183,1945,6/1/2018,Nikhil Mora,Altitude Sky Lounge
1830,1630,8/19/2018,Josie Horne,The Far Away Llama
1832,1745,7/1/2018,Jaylee Harrison,The Deep Hog Pub
1833,1845,11/25/2018,Darius Sims,Anvil Bar & Refuge
1834,15,7/11/2018,Dominik Khan,Lost Lake
1837,1415,3/19/2018,Nathalie Bennett,The Griswold
1838,2000,5/27/2018,Beckett Chandler,Ticonderoga Club
1839,1615,1/6/2018,Trevin Hoover,ROKC
184,1430,7/20/2018,Juan Ali,Holeman & Finch Public House
1840,2130,5/27/2018,Aimee Walter,33 Taps
1841,2330,3/2/2018,Maddison Robbins,The Fancy Parrots
1842,115,6/17/2018,Leila Welch,Million Dollar Cowboy Bar
1843,15,11/16/2018,Macey Knapp,The Better Princess Pub
1844,1215,12/24/2018,Ireland Bird,Ticonderoga Club
1845,2015,3/17/2018,Orlando Lambert,Spirit of 77
1847,245,3/19/2018,Katrina Garner,The Molten Llama
1849,2330,10/4/2018,Aaron Rogers,The Round Castle
185,2345,3/22/2018,Emmalee Solis,The Fine Lobster Bar
1850,1630,8/28/2018,Peyton Pearson,Prairie School
1851,1830,8/17/2018,Nico Valencia,The No Mad Bar
1852,2200,9/25/2018,Malcolm Espinoza,The Odd Snail Tavern
1854,2130,2/5/2018,August Phelps,Bar Goto
1855,1430,6/11/2018,Darnell Monroe,The Brewer's Art
1856,1515,8/3/2018,Jayda Roy,McGillin's Old Ale House
1857,1445,3/30/2018,Maliyah Spence,The Alembic
1858,1800,8/20/2018,Kendal Duarte,McGovern's Tavern
1859,2215,8/13/2018,Adyson Sanders,Ye Olde Gentlewoman Tavern
1860,2100,4/22/2018,Marcos Holmes,The Aviary
1861,145,12/16/2018,Ingrid Dickerson,The Whimsical Cheese Bar
1867,1315,5/2/2018,Wade Hood,McGreevy's
1868,30,7/3/2018,Kyle Berg,The Left Scream Pub
1869,1400,11/9/2018,Isabella Flynn,Old Ebbitt Grill
187,2315,5/27/2018,Dana Ferguson,The Alien Elephant Seal Inn
1870,1545,2/2/2018,Iris Ibarra,Trick Dog
1872,2315,10/3/2018,Morgan Noble,B.D. Riley's
1873,2245,6/9/2018,Cole Webb,Voodoo
1875,1745,9/16/2018,Nikolai Hoffman,The Beautiful Snowdrop Tavern
1878,2300,3/20/2018,Reece Walsh,Bit House Saloon
1879,0,9/6/2018,Adan Dorsey,The Foamy Ore
188,1600,8/7/2018,Adison Pineda,Kon Tiki Lounge
1881,2130,5/16/2018,Bridget Burgess,Kask
1882,245,11/30/2018,Declan Everett,Wang Chung's Karaoke Bar
1883,1630,7/15/2018,Jordan Rowe,The Defeated Angel Pub
1885,1730,1/1/2018,Anderson Haas,Pete's Dueling Piano Bar
1886,2100,9/5/2018,Kristina Hayes,Slowly Shirley
1887,245,2/1/2018,Matteo Li,Salty Dawg Saloon
1888,2015,11/24/2018,Anahi Odonnell,Kask
1891,130,4/25/2018,Destiney Andersen,McGovern's Tavern
1892,130,9/1/2018,Marcel Le,The Round Castle
1893,2245,11/25/2018,Isis Leblanc,Spirit
1894,1915,3/2/2018,Annabelle Walls,Attaboy
1895,1600,12/16/2018,Philip Garza,Wally's Mills Liquors
1896,145,5/11/2018,Renee Wright,Nick's English Hut
1898,230,6/23/2018,Cherish Reeves,Pete's Dueling Piano Bar
1899,1800,5/3/2018,Dillon Rodriguez,The Kill Devil Club
19,0,8/17/2018,Destiney Andersen,Johnny's Tavern
1900,2145,11/29/2018,Gilberto Bullock,The Thin King
1901,1700,11/18/2018,Layne Trevino,Prizefighter
1903,1415,12/8/2018,Briana Buck,The Whispering Mushroom Bar
1904,1415,3/14/2018,Andy Barajas,The Fuzy Llama Pub
1905,1615,6/30/2018,Nayeli Santana,The Tiny Chimpanzee Bar
1906,1230,3/16/2018,Jordan Rowe,Spirit of 77
1907,30,9/23/2018,Maxim Mercer,The Lying Coyote
1908,1715,6/22/2018,Baylee Stanton,Lost Lake
191,2345,8/2/2018,Marlene Benjamin,The Slow Saxophone
1911,145,6/11/2018,Orlando Lambert,Leyenda
1912,2045,1/27/2018,Kaiya Blankenship,Death & Company
1913,1845,8/13/2018,Maliyah Spence,The Hissing Cats Tavern
1917,2100,8/27/2018,Andrew Huynh,McGovern's Tavern
1918,1600,2/18/2018,Maxim Mercer,Spilt Milk
1919,315,7/26/2018,Lilianna Brock,Callaghan's Irish Social Club
192,1530,5/1/2018,Chaim Chambers,Vesper Bar
1920,2300,6/12/2018,Nancy Sheppard,The Bouncy Bat Bar
1921,1415,6/25/2018,Jada Lucero,The Carousel Bar
1922,1945,2/25/2018,Dillan Black,Sassafras Saloon
1924,2100,10/14/2018,Deegan Booker,Sweet Liberty
1925,2330,10/25/2018,Craig Bush,The Aviary
1926,1700,4/3/2018,Helen Oliver,The Beautiful Snowdrop Tavern
1927,1930,2/8/2018,Irvin Guzman,Mario's Fishbowl
1928,300,11/29/2018,Justin Torres,The Ruthless Dawg
1930,2030,8/28/2018,Justin Torres,Million Dollar Cowboy Bar
1931,2015,8/9/2018,Brynn Hancock,The Varnish
1933,2000,5/22/2018,Hayden Petersen,The Rich Beard Inn
1934,2345,2/14/2018,Giana Osborne,The Fuzy Goat Pub
1935,1615,1/9/2018,Anna Zavala,Ye Olde Gentlewoman Tavern
1936,1930,11/4/2018,Anabella Reynolds,The Rich Beard Inn
1938,145,8/11/2018,Raul Moon,King Cole Bar
1939,30,10/13/2018,Shiloh Tapia,The Lying Coyote
194,2115,7/10/2018,Aileen Dalton,Barnacle Bar
1940,1815,4/14/2018,Cristina Beasley,Charlie Was A Sinner
1942,1230,11/25/2018,Tyrone Green,Death & Company
1943,30,8/30/2018,Messiah Daniels,Dram & Grain
1944,30,3/1/2018,Ada Nichols,The Polo Lounge
1946,1600,7/17/2018,Orlando Lambert,The Far Barrel Bar
1947,2145,12/1/2018,Aliyah Bowen,Johnny's Tavern
1949,1230,12/10/2018,George Villa,Public House
195,45,10/6/2018,Alia Gutierrez,ROKC
1950,1800,2/9/2018,Perla Alvarez,The Hissing Cats Tavern
1952,2030,2/14/2018,Nicole Kaiser,Ye Olde Seagulls Tavern
1953,1315,12/26/2018,German Ingram,The Special Turtle Pub
1955,1745,8/10/2018,Rocco Silva,The Twin Stream Tavern
1956,2000,5/27/2018,Maxwell Martinez,Occidental
1957,2315,11/24/2018,Zackery Rose,Robert's Western World
1958,330,8/18/2018,Dakota Wall,The Smart Child Tavern
1959,1800,10/23/2018,Felipe House,Dante
196,1930,10/9/2018,Demarion Gentry,The Molten Llama
1962,1945,7/6/2018,Frida Mays,Multnomah Whiskey Library
1964,1600,9/1/2018,Kali Nash,McGillin's Old Ale House
1967,2145,5/3/2018,Gracelyn Ward,McGreevy's
197,1800,3/10/2018,Deangelo Joseph,The Better Princess Pub
1970,1945,3/18/2018,Sariah Vaughn,Sassafras Saloon
1972,1945,9/13/2018,Heath Leon,Clyde Common
1973,1915,5/15/2018,Brooke Ross,The Silver Dollar
1974,2215,8/3/2018,Kaiya Blankenship,The Beautiful Snowdrop Tavern
1976,2115,9/12/2018,Maxwell Martinez,The Superb Drum Bar
1977,1315,1/1/2018,Cedric Robles,The Stormy Cod Bar
1978,2315,1/19/2018,Charles Woods,Cafe D'Mongo's Speakeasy
198,2230,1/18/2018,Hassan Brandt,Tiny's Bar
1980,1830,12/8/2018,Maleah Bryant,The Beachcomber
1982,2300,10/7/2018,Camille Chung,The Thin King
1983,0,8/3/2018,Sabrina Irwin,The Unwritten Fish Tavern
1985,145,4/22/2018,Carlee Blake,The Daily Hamster Inn
1986,230,10/24/2018,Kendrick Campos,Barmini
1987,2330,12/15/2018,Julia Hooper,McGillin's Old Ale House
1988,1500,4/13/2018,Shiloh Tapia,No Vacancy
1989,1745,8/22/2018,Sofia Lutz,Ye Olde Seagulls Tavern
199,1615,7/10/2018,Ahmed Cohen,The Embarrassed Hamsters Tavern
1990,130,9/12/2018,Eduardo Garrison,Johnny's Tavern
1991,1615,11/11/2018,Camilla Boyle,The Superb Drum Bar
1992,1830,3/11/2018,Raina Solomon,The Whining Pig
1993,145,9/6/2018,Maverick Baldwin,Please Don't Tell
1994,330,10/23/2018,Jaylynn Proctor,The Deep Hog Pub
1995,2015,1/25/2018,Sharon Rivera,Nick's English Hut
1996,2300,8/26/2018,Mark Beltran,The Shanty
1998,2000,12/4/2018,Devin Singh,Clover Club
1999,130,4/14/2018,Marques Mccann,Spilt Milk
20,1615,10/12/2018,Ronald Miles,The Fine Lobster Bar
200,2200,9/16/2018,Allan Salazar,The Dramatic Parrots
2001,1800,4/7/2018,Kaley Knox,The Far Away Llama
2002,2315,7/1/2018,Miya Maxwell,Bar Agricole
2003,1430,7/4/2018,Ella Brewer,The Gigantic Child Pub
2004,2000,10/26/2018,Mira Jacobson,The Bouncy Bat Bar
2005,1300,5/22/2018,Kymani Nixon,The Earthy Mind Pub
2006,1615,9/18/2018,Maximus Montes,The Dead Rabbit
2007,1600,11/21/2018,Salvatore Donaldson,Vesper Bar
2008,0,8/9/2018,Lila Adams,The Hawthorne
2009,1630,5/14/2018,Andrew Huynh,33 Taps
201,2300,1/7/2018,Matteo Li,The Daily Hamster Inn
2010,30,4/12/2018,Isabell Dillon,The Deep Hog Pub
2012,45,8/4/2018,Max Morales,The Kind Planet Pub
2013,1600,1/13/2018,Mireya Stuart,The Known Dragons
2016,1545,2/16/2018,Sanai Keith,The Embarrassed Hamsters Tavern
2017,2000,11/9/2018,Levi Camacho,The Defeated Angel Pub
2019,2145,4/15/2018,Aiyana Watts,The Kind Jaguar Bar
2020,1700,2/9/2018,Jaycee Benson,The Magdalenae Room
2021,115,1/9/2018,Killian Mueller,The Rare Inn
2022,1500,3/29/2018,Adelaide Little,The Capital Bar
2023,2300,4/14/2018,Joy Sutton,Mace
2024,2330,3/5/2018,John Farley,The Dead Rabbit
2025,245,12/23/2018,Quincy Gay,The Daily Hamster Inn
2026,1445,8/4/2018,Trinity Morrison,The Terrible Cave Bar
2027,0,1/26/2018,Brendon Strickland,The Diamond Star Bar
2029,1900,11/6/2018,Davon Oneill,The Porter Beer Bar
203,1615,6/14/2018,Jordan Rowe,Yard House
2030,2015,12/6/2018,Odin York,The Griswold
2031,2045,9/2/2018,Amiyah Munoz,AIDA Bistro & Wine Bar
2032,1500,2/16/2018,Mercedes Thompson,Cafe D'Mongo's Speakeasy
2033,100,12/8/2018,Denzel Brennan,Robert's Western World
2034,100,6/9/2018,Noel Wu,The Spooky Willow Bar
2035,2200,8/21/2018,Jaliyah Klein,The Spooky Willow Bar
2036,2000,12/6/2018,Hassan Brandt,McMahon's Public House
2037,2045,11/11/2018,Adison Pineda,Lost Lake
2039,1715,2/20/2018,Andres Bass,The Alembic
204,1730,1/21/2018,Priscilla Haynes,The Singing Armadillo
2041,1700,4/22/2018,Bryan Henry,Vesper Bar
2042,1930,1/13/2018,Cara Bender,The Hissing Bees Pub
